ap_position,can1errors,can2errors,can3errors,can4errors,can5errors,can6errors,can7errors,can8errors,can9errors,klemme15_ze_94_v,klemme15_ze_a1_9_v,klemme30_ze_90_2_v,buslast_can10_percentage,buslast_can11_percentage,buslast_can12_percentage,buslast_can13_percentage,buslast_can14_percentage,buslast_can15_percentage,buslast_can16_percentage,buslast_can17_percentage,can17busload_percentage,buslast_can18_percentage,can18busload_percentage,buslast_can19_percentage,can19busload_percentage,buslast_can1_percentage,buslast_can20_percentage,buslast_can21_percentage,buslast_can22_percentage,buslast_can25_percentage,buslast_can26_percentage,buslast_can2_percentage,buslast_can3_percentage,buslast_can4_percentage,buslast_can5_percentage,buslast_can6_percentage,buslast_can7_percentage,buslast_can8_percentage,buslast_can9_percentage,current_gear,gps_geschwindigkeit_kmh,data1f_counter,edc_version,engine_speed2_ms,engine_torque2_nm,i_ambientairtemperature_basis_gradc,kilometerstand_m,kilometerstand_tkm,t_tot_veh_dist_tkm,lv_distance_tsd_tkm,loggermbsfree_mbyte,m_enginecoolanttemphr_base_gradc,mt_elekt_generatorleistung_frigo_w,mt_gps_velocity_kmh,mt_ptc_hv_heizmedium_sensor_2_gradc,mt_ptc_hv_i_ist_a,pe_aircompressor_act_motortemp_gradc,pe_aircompressor_act_power_kw,pe_aircompressor_act_torque_nm,pe_aircompressor_act_speed_rpm,pe_chiller_act_power_kw,pe_chiller_act_torque_nm,pe_chiller_act_speed_rpm,pe_dcu_act_dcbuspower_kw,pe_hvlm_stecker_status,pe_highpowercurrent_a,pe_highpowervoltage_v,pe_motorspeed_rpm,pe_motortorqueestimated_nm,pe_nlg_accurrmaxcp_master_a,pe_nlg_accurrmaxpp_master,pe_psu_act_current_a,pe_psu_act_dcbuspower_kw,pe_psu_act_power_kw,pe_psu_act_temperature_gradc,pe_psu_act_voltage_v,pe_steeringpump_act_motortemp_gradc,pe_steeringpump_act_power_kw,pe_steeringpump_act_torque_nm,pe_steeringpump_act_speed_rpm,pe_s_iistplc_a,pe_s_isollplc_a,park_break_switch_obd,post_triggerclock,spn_view,t1_bms2_energieinhalt_wh,t1_bms2_istspannung_v,t1_bms2_iststrom_a,t1_bms2_socscaled_percentage,t1_bms2_spn,t1_bms2_temperatur_gradc,t1_bms3_energieinhalt_wh,t1_bms3_istspannung_v,t1_bms3_iststrom_a,t1_bms3_socscaled_percentage,t1_bms3_spn,t1_bms3_temperatur_gradc,t1_bms4_energieinhalt_wh,t1_bms4_istspannung_v,t1_bms4_iststrom_a,t1_bms4_socscaled_percentage,t1_bms4_spn,t1_bms4_temperatur_gradc,t1_bms5_energieinhalt_wh,t1_bms5_istspannung_v,t1_bms5_iststrom_a,t1_bms5_socscaled_percentage,t1_bms5_spn,t1_bms5_temperatur_gradc,t1_bms6_energieinhalt_wh,t1_bms6_istspannung_v,t1_bms6_iststrom_a,t1_bms6_socscaled_percentage,t1_bms6_spn,t1_bms6_temperatur_gradc,t1_bms7_energieinhalt_wh,t1_bms7_istspannung_v,t1_bms7_iststrom_a,t1_bms7_socscaled_percentage,t1_bms7_spn,t1_bms7_temperatur_gradc,t2_bms2_energieinhalt_wh,t2_bms2_istspannung_v,t2_bms2_iststrom_a,t2_bms2_socscaled_percentage,t2_bms2_spn,t2_bms2_temperatur_gradc,t2_bms3_energieinhalt_wh,t2_bms3_istspannung_v,t2_bms3_iststrom_a,t2_bms3_socscaled_percentage,t2_bms3_spn,t2_bms3_temperatur_gradc,t2_bms4_energieinhalt_wh,t2_bms4_istspannung_v,t2_bms4_iststrom_a,t2_bms4_socscaled_percentage,t2_bms4_spn,t2_bms4_temperatur_gradc,t2_bms5_energieinhalt_wh,t2_bms5_istspannung_v,t2_bms5_iststrom_a,t2_bms5_socscaled_percentage,t2_bms5_spn,t2_bms5_temperatur_gradc,t2_bms6_energieinhalt_wh,t2_bms6_istspannung_v,t2_bms6_iststrom_a,t2_bms6_socscaled_percentage,t2_bms6_spn,t2_bms6_temperatur_gradc,t2_bms7_energieinhalt_wh,t2_bms7_istspannung_v,t2_bms7_iststrom_a,t2_bms7_socscaled_percentage,t2_bms7_spn,t2_bms7_temperatur_gradc,i_apposition1_basis_percentage,i_bpposition_basis_percentage,t_cc_active,t_cc_set_speed_kmh,t_gross_comb_veh_weight_kg,t_act_eng_torque_percentage,t_act_rd_torque_percentage,t_current_gear,t_retarder_level,t_veh_speed_mtco_kmh,v_imaxchconttesoptsoh_base_a,v_imaxdischconttesoptsoh_base_a,v_socactualtes_base_percentage,v_sohactualtes_base_percentage,v_actualtemp_tes_base_gradc,v_clamp15netw_base,v_plausiacttes_base_a,v_plausuacttes_base_v,v_statemultites_base,vehicle_speed2_kmh,ggps_numsatactive,ggps_numsatview,hostcam_info,basis30,basis32,basis49,basis50,Breakdown
0,0,0,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,37,30,0,37,-125,4.8,1,0,0,-125,-273,0,0,0,0,31223,-273,0,4.8,-50,0,20,0,0,0,0,0,0,0,1,-1,727,-32767,-0.75,0,0,47,1.375,1.38,35,29.361,22,0,0,0,0,0,0,0,0,15484,726.5,2.5,92.35,0,22.5,15470,726.75,2.5,92.26,0,22.4,15476,727,2.5,92.42,0,22.5,15428,726.25,2.5,92.46,0,22.4,15620,727.5,2.5,92.43,0,22.5,15434,726.75,2.5,92.43,0,22.5,15626,727,2.5,92.46,0,22.5,16360,727,2,92.38,0,22.3,16524,727,2,92.29,0,22.5,15442,727.25,2,92.3,0,22.5,15486,727.5,2,92.33,0,22.5,15534,727.25,2.5,91.97,0,22.5,0,0,0,0,0,-125,-125,-125,0,0,38.75,-1048.4,92.4,0,22,1,28.12,726.65,204,0,2,12,0,0,0,0,0,0
0,0,0,1613,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,37,30,0,37,129,0,2,0,8128,129,24.46875,76.16,26100,0,0,30599,41.65625,0,0,-50,0,23,0,0,0,0,0,0,0,1,0,728,0,-0.625,0,0,45.15,1.325,1.325,44,29.367,24,0,0,0,0,0,1,0,3314,15532,727.25,0,93.37,0,26.9,15634,727.25,0,93.33,0,26.6,15446,727.25,0,93.27,0,26.8,15564,727.75,0,93.35,0,26.6,4604,652.25,0,33.86,0,26.6,15552,728.25,0,93.26,0,26.7,15524,727,0,93.33,0,26.9,15336,727.25,0,93.27,0,26.5,15588,727.75,0,93.26,0,26.7,15562,727.25,0,93.33,0,27,15482,727.5,0,93.3,0,26.9,15446,727.5,0,93.28,0,26.9,0,0,0,255,655350,129,0,129,0,0,33.4,-968.8,93.3,0,26.5,1,0.12,720.8,187,0,9,11,0,0,0,0,0,0
0,0,0,1583,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,129,0,2,0,8128,129,23.34375,21.775,13200,0,0,31322,35.84375,0,0,-50,0,35,0,0,0,0,0,0,0,1,-1.25,663,0,-2,0,0,0,0,0,36,25.513,53,0,0,0,0,0,1,0,3070,7930,663.25,0,50.57,3070,23,7968,663.25,0,50.47,0,23.2,7942,663.5,0,50.4,0,23,8100,663.5,0,50.92,0,23.1,8090,663.25,0,50.99,0,23,8054,663.5,0,50.75,0,23,8062,663.5,0,50.87,0,23.6,7824,663.25,0,50.18,0,23.3,7968,663.5,0,50.61,0,23.1,7824,663.25,0,50.16,0,23,7932,663.25,0,50.71,0,23,8012,663.5,0,50.82,0,23.9,0,0,0,255,17600,129,0,129,0,0,0,0,0,0,23.5,0,0.12,663,12,0,6,12,0,0,0,0,0,0
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,30,40,71,55,37,30,0,37,1,75,2,0,3031,12,22.15625,81.17,22000,0,0,31337,28.9375,0,75,-50,0,30,0,0,0,0,0,0,0,1,173.75,657,3037,235.625,0,0,50.2,2.4,1.475,35,29.378,47,0.925,3.6,2983,0,0,0,0,3010,7682,658.5,-12.5,48.5,0,22,7870,658.5,-13,48.84,0,22,7698,658.75,-12.5,48.7,0,22,7734,658.75,-12.5,48.73,0,22,7818,658.5,-12.5,48.85,0,22,8034,658.75,-13,49.11,0,22,7724,658.5,-13,48.45,0,22.5,7754,658.5,-13,48.6,0,22,7718,658.5,-13,48.53,0,22,8036,658.5,-13,48.85,0,22.2,8098,658.5,-12.5,49.09,0,22,7704,658.5,-13,48.44,0,23,38,0,0,255,14000,12,0,1,0,75.592818,421.25,-987.05,48.7,0,22.5,1,-153.88,658,204,75.12674,7,12,0,0,0,0,0,0
0,0,0,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,37,30,0,37,-125,0,1,0,0,-125,-273,0,0,0,0,31214,-273,0,0,-50,0,20,0,0,0,0,0,0,0,1,-1,731,-32767,-0.875,0,0,47.2,1.375,1.385,38,29.367,23,0,0,0,0,0,0,0,0,15920,730.75,0,94.79,0,22.6,15900,731,0,94.69,0,22.6,15918,731.25,0,94.89,0,22.7,15862,730.5,0,94.91,0,22.5,16074,731.75,0,94.96,0,22.6,15874,731.25,0,94.9,0,22.6,16068,731.25,0,94.92,0,22.8,16798,731.25,0,94.7,0,22.6,16962,731.25,0,94.58,0,22.9,15874,731.75,0,94.74,0,22.7,15918,731.75,0,94.78,0,22.9,15964,731.5,0,94.38,0,23,0,0,0,0,0,-125,-125,-125,0,0,25.05,-1048.75,94.9,0,22.5,1,0.12,730.8,204,0,6,12,0,0,0,0,0,0
65.6,12,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,30,40,71,55,37,30,0,37,1,44.2,2,0,1715,49,22.46875,15.33,13200,0,0,31329,32.53125,0,44.2,-50,0,32,0,0,0,0,0,0,0,1,440.75,656,1758,1451.875,0,0,63,3.215,1.845,37,29.3,53,1.375,4.4,2978,0,0,0,0,3070,8556,657.5,-38.5,54.08,3070,23,8594,657.75,-37.5,53.97,0,23,8572,657.5,-38,53.93,0,23,8724,657.75,-37,54.39,0,23,8714,657.75,-37.5,54.45,0,23,8676,657.75,-38.5,54.21,0,23,8676,657.75,-37.5,54.3,0,23.4,8448,657.5,-37,53.71,0,23,8586,657.75,-37,54.08,0,23,8446,657.5,-37,53.68,0,23,8556,657.5,-37,54.22,0,23,8630,657.5,-37.5,54.27,0,23.8,65.6,0,0,255,14800,49,0,1,0,43.497216,430.8,-1033.4,54,0,23,1,-447.88,657,204,42.37658,8,12,0,0,0,0,0,0
0,0,0,791,0,0,0,0,0,606,0.003662,0,0.003662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,37,30,26,37,129,0,23,0,8128,129,20.59375,50.935,10000,0,0,30513,35.34375,0,0,43,0,24,0,0,0,2.06,14,1410,2.045,3,-1.25,678,0,1.375,0,0,52.75,1.52,1.52,40,28.761,47,0,0,0,195,200,1,0,0,8518,678,15.5,54.36,0,25.5,8708,678.25,15.5,55.07,0,25.5,8642,677.75,16,55.01,0,25.5,8634,678.75,15.5,54.64,0,25.5,8708,678.5,16,55.35,0,25.5,8700,678,16,55.04,0,25.5,8708,678.5,15.5,55.48,0,25.5,8566,678.25,15.5,54.51,0,25.5,8728,677.75,15.5,55.31,0,25.5,8728,678.5,16,55.39,3070,25.5,8650,678,15.5,55.59,0,25.5,8546,678,15.5,54.55,0,25.5,0,0,0,255,655350,129,0,129,0,0,450.7,-1056.85,54.9,0,25,1,188.12,677.8,204,0,9,12,0,0,0,0,0,0
0,0,0,791,0,0,0,0,0,606,0.005493,0,0.003662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,37,30,26,37,129,0,23,0,8128,129,20.59375,50.935,10000,0,0,30516,35.34375,0,0,47,0,24,0,0,0,0,0,0,0,3,-1.25,670,0,1.5,0,0,43.15,1.23,1.24,40,28.777,48,0,0,0,195,200,1,0,0,7290,669.25,16,47.38,0,25,7490,669.5,16,48.18,0,25,7294,668.75,16,47.51,0,25.2,7406,670,16,47.7,0,25,7248,669.75,16,47.19,0,25,7364,669.25,16,47.7,0,25,7230,669.5,16,47.25,0,25,7342,669.5,16,47.53,0,25,7392,669,16,47.74,0,25,7266,669.75,16,47.35,3070,25,7114,669.25,16,46.92,0,25,7336,669.25,16,47.65,0,25.1,0,0,0,255,655350,129,0,129,0,0,450.7,-1004.5,47.4,0,24.5,1,192.12,669,204,0,9,12,0,0,0,0,0,0
8,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,30,40,71,55,37,30,0,37,1,44.2,2,0,939.375,1,22.53125,18.2,13200,0,0,31328,32.4375,0,44.2,-50,0,32,0,0,0,0,0,0,0,1,-10.25,665,938,-91.125,0,0,61.95,3.5,1.825,37,29.466,53,1.84,7,2960,0,0,0,0,3070,8238,664.25,0,52.24,3070,23,8280,664.25,0,52.15,0,23.3,8256,664.25,0,52.1,0,23,8412,664.25,0,52.59,0,23.2,8398,664.25,0,52.63,0,23,8360,664.5,0,52.38,0,23.1,8368,664.25,0,52.51,0,23.6,8136,664,0,51.88,0,23.3,8278,664.25,0,52.28,0,23.1,8136,664.25,0,51.85,0,23,8244,664.25,0,52.4,0,23,8320,664.25,0,52.46,0,23.9,8,0,0,255,14800,1,0,1,0,23.498496,431.15,-1032.9,52.2,0,23.5,1,0.12,664,204,23.86664,8,12,0,0,0,0,0,0
0,0,0,0,145,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,29,40,71,55,37,30,0,37,1,25.9,3,0,824.625,0,23.4375,22.11,13200,0,0,31320,35.25,0,25.9,-50,0,37,0,0,0,0,0,0,0,1,-63,664,802,-533,0,0,75.55,3.215,2.22,40,29.365,53,1.055,3.6,2996,0,0,0,0,6015,7882,663.5,4.5,50.27,3070,23,7922,663.5,4,50.18,0,23.2,7892,663.75,4,50.09,0,23,8052,663.75,3.5,50.63,0,23,8044,663.75,4,50.7,0,23,8008,664,4.5,50.47,0,23,8014,663.75,4,50.57,0,23.5,7776,663.5,4,49.87,0,23.1,7918,663.75,4,50.3,0,23.1,7776,663.5,4,49.86,0,23,7882,663.5,4,50.41,0,23,7964,663.75,4,50.52,0,23.9,0,14,0,255,655350,0,-41,1,0,20.295576,431.15,-1029.2,50.2,0,23.5,1,48.62,663.05,204,20.19124,7,12,0,0,0,0,0,0
0,0,0,791,0,0,0,0,0,606,0.003662,0,0.003662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,37,30,26,37,129,0,23,0,8128,129,20.59375,50.935,10000,0,0,30486,35.34375,0,0,30,0,22,0,0,0,0,0,0,0,3,-1.25,720,0,1.25,0,0,42.9,1.23,1.235,37,28.753,40,0,0,0,64,66,1,0,0,14472,719,5.5,87.78,0,21.4,14558,719,5,87.79,0,21.5,14398,718.5,5,87.72,0,21.6,14544,719.75,5,87.87,0,21.6,14472,719.5,5,88.02,0,21.5,14506,719,5,87.89,0,21.6,14392,719.25,5,87.72,0,21.5,14514,719.25,5,87.8,0,21.6,14488,718.75,5,87.8,0,21.5,14422,719.5,5.5,87.81,3070,21.8,14302,719.25,5,88.13,0,21.5,14478,719,5,88,0,21.6,0,0,0,255,655350,129,0,129,0,0,63.4,-1045.4,88.1,0,21.5,1,61.62,718.8,204,0,9,12,0,0,0,0,0,0
0,0,0,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,37,30,0,37,-125,2.4,1,0,0,-125,-273,0,0,0,0,31219,-273,0,2.4,-50,0,20,0,0,0,0,0,0,0,1,-1,731,-32767,-0.875,0,0,46.9,1.375,1.38,38,29.376,22,0,0,0,0,0,0,0,0,15782,730.25,2,93.99,0,22.5,15762,730.5,2,93.9,0,22.5,15774,730.75,2.5,94.07,0,22.5,15724,730,2.5,94.11,0,22.5,15926,731.25,2.5,94.12,0,22.5,15734,730.75,2.5,94.1,0,22.5,15926,730.75,2.5,94.11,0,22.5,16656,730.75,2,93.94,0,22.4,16820,730.75,2,93.83,0,22.5,15736,731.25,2,93.94,0,22.5,15780,731.25,2.5,93.98,0,22.5,15828,731,2,93.6,0,22.5,0,0,0,0,0,-125,-125,-125,0,0,29.55,-1048.5,94.1,0,22,1,28.12,730.3,204,0,5,12,0,0,0,0,0,0
0,0,0,807,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,37,30,0,37,129,0,2,0,8128,129,24.46875,76.16,26100,0,0,30608,41.65625,0,0,-50,0,23,0,0,0,0,0,0,0,1,0,729,0,-0.25,0,0,44.85,1.31,1.315,43,29.365,23,0,0,0,0,0,1,0,3314,15582,727.75,0,93.64,0,26.5,15684,727.75,0,93.62,0,26.5,15494,728,0,93.54,0,26.5,15616,728.25,0,93.64,0,26.5,4604,652.25,0,33.86,0,26.5,15602,728.75,0,93.57,0,26.6,15576,727.5,0,93.62,0,26.5,15390,727.75,0,93.59,0,26.5,15640,728.25,0,93.58,0,26.5,15612,727.75,0,93.62,0,26.7,15538,728.25,0,93.61,0,26.5,15500,728.25,0,93.61,0,26.6,0,0,0,255,655350,129,0,129,0,0,31.55,-968.8,93.6,0,26.5,1,0.12,721.25,187,0,6,11,0,0,0,0,0,0
0,0,0,1582,0,0,0,0,0,606,0.003662,0,0.003662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,37,30,26,37,129,0,23,0,8128,129,20.59375,50.935,10000,0,0,30514,35.34375,0,0,44,0,24,0,0,0,2.125,14.4,1409,2.125,3,-1.25,675,0,1.375,0,0,52.95,1.52,1.525,40,28.769,48,0,0,0,195,200,1,0,0,7982,674.25,16,51.33,0,25.5,8176,674.5,15.5,52.08,0,25.5,7986,674,16,51.48,0,25.5,8098,675,16,51.63,0,25.5,8172,674.75,16,52.33,0,25.5,8052,674.25,16,51.63,0,25.4,8182,674.75,15.5,52.51,0,25.5,8032,674.5,15.5,51.48,0,25.5,8194,674,15.5,52.3,0,25.5,8198,674.75,16,52.39,3070,25.5,8126,674.25,16,52.58,0,25.4,8014,674.25,15.5,51.54,0,25.5,0,0,0,255,655350,129,0,129,0,0,450.7,-1056.7,51.9,0,25,1,188.62,674.05,204,0,10,11,0,0,0,0,0,0
0,0,0,806,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,37,30,0,37,129,0,2,0,8128,129,24.46875,76.16,26100,0,0,30597,41.65625,0,0,-50,0,23,0,0,0,0,0,0,0,1,0,728,0,-0.375,0,0,44.9,1.31,1.325,44,29.373,24,0,0,0,0,0,1,0,3314,15516,727.25,0,93.26,0,26.9,15618,727,0,93.21,0,26.7,15432,727.25,0,93.19,0,26.9,15548,727.5,0,93.23,0,26.7,4604,652.25,0,33.86,0,26.7,15536,728,0,93.16,0,26.8,15508,726.75,0,93.21,0,26.9,15322,727,0,93.18,0,26.6,15572,727.5,0,93.17,0,26.8,15546,727,0,93.22,0,27,15466,727.5,0,93.2,0,27,15430,727.25,0,93.19,0,27,0,0,0,255,655350,129,0,129,0,0,33.8,-968.8,93.2,0,26.5,1,0.12,720.75,187,0,8,11,0,0,0,0,0,0
8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,38,40,71,55,49,32,0,0,1,7,2,0,600,2,25.15625,83.17,5800,0,0,31333,34.375,0,7,-50,0,38,0,0,0,0,0,0,0,1,4,648,477,18,0,0,48.6,2.24,1.425,38,29.367,46,0.765,3,3011,0,0,0,0,3010,4192,649.25,-1.5,29.32,0,21.7,4170,649,-1.5,29.31,0,21.6,4156,649.25,-1,29.19,0,21.9,4154,649,-1,29.06,0,21.7,3728,649.25,-1,27.65,0,21.9,4228,649,-1,29.42,0,22.5,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,8.8,0,0,255,22400,2,0,1,0,11.79612,276.95,-439.6,27.8,10.4,22,1,-9.38,649.15,136,12.03889,7,11,0,0,0,0,0,0
0,0,0,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,37,30,0,37,-125,0,1,0,0,-125,-273,0,0,0,0,31233,-273,0,0,-50,0,20,0,0,0,0,0,0,0,1,-1,725,-32767,-0.875,0,0,47.4,1.375,1.39,34,29.357,22,0,0,0,0,0,0,0,0,15460,725.25,0,92.23,0,22,15446,725.5,0,92.14,0,22,15456,725.5,0,92.37,0,22,15400,725,0,92.38,0,22,15604,726,0,92.38,0,22,15406,725.5,0,92.36,0,22,15606,725.5,0,92.39,0,22,16334,725.5,0,92.27,0,21.9,16502,725.75,0,92.19,0,22,15418,726,0,92.19,0,22,15462,726,0,92.21,0,22,15516,726,0,91.88,0,22,0,0,0,0,0,-125,-125,-125,0,0,39.3,-1047.65,92.3,0,21.5,1,0.12,725.3,204,0,5,12,0,0,0,0,0,0
21.2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,30,41,71,55,37,30,3,37,1,7.7,2,0,600,9,24.53125,8.095,31000,0,0,31250,34.375,0,7.7,-50,0,38,4.96,27,1699,0,0,0,4.925,1,19,702,346,322.875,0,0,54.6,4.56,1.605,38,29.376,46,2.96,11.4,2937,0,0,0,0,3314,14188,702.75,-3.5,79.7,0,22.6,14044,702.75,-3,78.26,0,22.8,13960,702.75,-3,78.9,0,22.7,14188,702.75,-3,79.78,0,22.5,9864,676,0,58.83,0,22,14192,702.75,-3,79.77,0,22.7,14324,702.5,-3,78.66,0,23,14528,702.75,-3,79.68,0,22.5,14192,702.75,-3,79.68,0,22.5,14122,702.75,-3.5,78.36,3094,22.9,14132,703,-3,79.76,3094,22.7,13998,702.75,-3,79.9,0,23.5,21.2,0,0,255,655350,9,0,1,0,8.198694,111,-961.25,79.6,0,22.5,1,-33.38,699.9,187,9.13376,5,12,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,38,40,71,55,49,32,0,0,1,0,2,0,600,0,24.9375,82.82,5800,0,0,31335,31.53125,0,0,-50,0,38,4.91,28.4,1699,0,0,0,5.04,1,-0.75,652,0,1.125,0,0,55,2.54,1.625,36,29.49,45,0.86,4,2966,0,0,0,0,3010,4392,651.75,-2,30.45,0,21.5,4368,651.5,-2,30.42,0,21.5,4356,651.75,-2,30.3,0,21.6,4356,651.5,-2,30.19,0,21.5,3928,651.75,-2,28.8,0,21.7,4426,651.5,-1.5,30.52,0,22.4,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,22.4,0,255,22800,0,0,1,0,0,276.55,-451.95,29,10.4,21.5,1,-15.38,651.65,136,0,7,12,0,0,0,0,0,0
0,0,0,791,0,0,0,0,0,606,0.005493,0,0.003662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,37,30,26,37,129,0,23,0,8128,129,20.59375,50.935,10000,0,0,30490,35.34375,0,0,31,0,23,0,0,0,0,0,0,0,3,-1.25,717,0,1.125,0,0,42.65,1.215,1.23,37,28.773,41,0,0,0,74,77,1,0,0,14120,715.75,6,85.76,0,21.5,14204,716,6,85.78,0,21.8,14048,715.5,6,85.69,0,21.8,14188,716.5,6,85.84,0,21.8,14116,716.5,6,85.97,0,21.7,14156,716,6,85.87,0,22,14042,716.25,6,85.66,0,21.7,14156,716,6,85.78,0,21.8,14134,715.5,6,85.77,0,21.7,14072,716.5,6,85.79,3070,22,13950,716,6,86.05,0,21.7,14124,716,6,85.97,0,21.9,0,0,0,255,655350,129,0,129,0,0,74.8,-1045.75,86,0,21.5,1,72.12,715.75,204,0,9,12,0,0,0,0,0,0
0,0,0,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,37,30,0,37,-125,0,1,0,0,-125,-273,0,0,0,0,31228,-273,0,0,-50,0,20,0,0,0,0,0,0,0,1,-1,725,-32767,-0.875,0,0,47.1,1.375,1.385,34,29.361,22,0,0,0,0,0,0,0,0,15432,724.75,0,92.08,0,22.1,15420,725.25,0,91.99,0,22,15428,725.25,0,92.18,0,22.2,15374,724.5,0,92.19,0,22,15572,725.75,0,92.18,0,22.1,15380,725.25,0,92.16,0,22.1,15572,725.25,0,92.19,0,22.3,16308,725.25,0,92.13,0,22.1,16474,725.25,0,92.04,0,22.4,15390,725.75,0,92.04,0,22.2,15436,725.75,0,92.06,0,22.3,15484,725.5,0,91.71,0,22.4,0,0,0,0,0,-125,-125,-125,0,0,40.2,-1047.85,92.1,0,22,1,0.12,724.8,204,0,4,12,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,38,40,71,55,49,32,0,0,1,3.7,2,0,600,0,25.15625,82.365,5800,0,0,31337,28.53125,0,3.7,-50,0,34,5.295,30.2,1699,0,0,0,5.295,1,-0.75,652,0,0,0,0,55.8,2.445,1.64,32,29.375,43,0.815,4.2,3004,0,0,0,0,3010,4496,652.25,-2.5,31.07,0,21.4,4470,652.25,-2.5,31.04,0,21.3,4460,652.25,-2.5,30.93,0,21.5,4462,651.5,-2.5,30.82,0,21.4,4030,652.25,-2.5,29.42,0,21.5,4524,652.25,-2.5,31.15,0,22.3,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,0,-1024,0,0,0,0,3.6,0,255,655350,0,0,1,0,0,275.35,-457.25,29.6,10.4,21.5,1,-19.88,652.1,136,0,6,11,0,0,0,0,0,0
0,0,0,1582,0,0,0,0,0,606,0.003662,0,0.003662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,37,30,26,37,129,0,23,0,8128,129,20.59375,50.935,10000,0,0,30505,35.34375,0,0,38,0,23,0,0,0,1.965,13,1409,1.965,3,-1.25,693,0,1,0,0,53,1.52,1.525,39,28.779,45,0,0,0,195,200,1,0,0,10896,692,15.5,67.64,0,24.5,10914,692.25,16,67.46,0,24.5,10842,691.75,15.5,67.5,0,24.6,10852,693,15.5,67.07,0,24.6,10924,692.75,15.5,67.91,0,24.9,10960,692.25,16,67.62,0,24.7,10888,692.5,15.5,67.83,0,25,10786,692.25,15.5,67.03,0,24.5,10922,692,16,67.73,0,24.8,10916,692.75,15.5,67.83,3070,25.2,10822,692.25,16,68.03,0,24.4,10780,692.25,16,67.14,0,24.5,0,0,0,255,655350,129,0,129,0,0,381.8,-1053.15,67.7,0,24.5,1,188.62,692,204,0,8,11,0,0,0,0,0,0
